source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread
219.69.44.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,1.6666666666666667,0.11882455576685036,0,0,0,0
30.225.70.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,1.6666666666666667,0.11882455576685036,0,0,0,0
192.168.2.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,136.0,7.0,0.0,81.0,113.0,241.35842713567837,284988.29145728645,669599.2914572865,56712670.0,0.34075794994385183,72.63819095477388,0.0,0.40703517587939697,0.5678391959798995,0.051470588235294115,0.11864949103840639,0,0,0,0
192.168.2.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,125.0,7.0,0.0,74.0,94.0,374.4542578947368,485357.0263157895,799774.7315789474,92217835.0,1.1165865123667362,105.53157894736842,0.0,0.3894736842105263,0.49473684210526314,0.056,0.1185808136230817,0,0,1,0
192.168.1.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,127.0,7.0,0.0,68.0,85.0,235.43138624338624,331722.6613756614,598646.0529100529,62695583.0,0.3487998141748059,79.005291005291,0.0,0.35978835978835977,0.4497354497354497,0.05511811023622047,0.11846353686021738,0,0,0,0
192.168.2.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,136.0,7.0,0.0,69.0,111.0,310.0399310344828,489904.3300492611,714435.6995073892,99450579.0,0.43920114254878495,116.05418719211822,0.0,0.3399014778325123,0.5467980295566502,0.051470588235294115,0.11681980083420063,0,0,0,0
192.168.2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,144.0,7.0,0.0,84.0,93.0,265.58680693069306,313719.896039604,567056.7128712871,63371419.0,0.460039104572113,73.23762376237623,0.0,0.4158415841584158,0.4603960396039604,0.04861111111111111,0.11621521268471313,0,0,0,0
192.168.1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,121.0,7.0,0.0,75.0,93.0,323.3691436170213,386687.65425531915,604551.8138297872,72697279.0,1.1210831691318062,97.88297872340425,0.0,0.39893617021276595,0.4946808510638298,0.05785123966942149,0.1160820868224508,0,0,1,0
192.168.2.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,124.0,7.0,0.0,84.0,99.0,238.4855744680851,364720.7606382979,544380.9521276596,68567503.0,0.6246616506429917,77.86702127659575,0.0,0.44680851063829785,0.526595744680851,0.056451612903225805,0.11584241723204769,0,0,0,0
160.2.239.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
10.180.61.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
41.77.91.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
47.253.116.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
23.179.102.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
99.22.153.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.3333333333333335,0.11486201761481452,0,0,0,0
192.168.2.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,133.0,6.0,0.0,81.0,103.0,259.46761386138616,372109.8267326733,661787.9356435643,75166185.0,0.5488764653434168,103.15346534653466,0.0,0.400990099009901,0.5099009900990099,0.045112781954887216,0.11453643436118532,0,0,0,0
192.168.2.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,134.0,7.0,0.0,80.0,109.0,239.69521025641026,322330.55897435895,515688.6512820513,62854459.0,0.6349380642457901,70.63076923076923,0.0,0.41025641025641024,0.558974358974359,0.05223880597014925,0.11237286976131622,0,0,0,0
192.168.1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,133.0,7.0,0.0,80.0,98.0,392.43418779342727,383464.39906103286,825946.103286385,81677917.0,0.5150663674838911,105.69014084507042,0.0,0.3755868544600939,0.460093896713615,0.05263157894736842,0.11225018192607228,0,0,0,0
192.168.1.160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,144.0,7.0,0.0,87.0,108.0,332.8138472222222,447449.7916666667,817491.0416666666,96649155.0,0.38155806343040555,125.92592592592592,0.0,0.4027777777777778,0.5,0.04861111111111111,0.1117194981010684,0,0,0,0
192.168.1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,149.0,7.0,0.0,93.0,120.0,253.9535424528302,351905.358490566,610687.7311320754,74603936.0,0.6415456596007154,97.40094339622641,0.0,0.4386792452830189,0.5660377358490566,0.04697986577181208,0.11157426705662499,0,0,1,0
192.168.2.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,144.0,7.0,0.0,92.0,99.0,223.5566581632653,317643.85204081633,688290.137755102,62258195.0,0.5162574398758442,92.29591836734694,0.0,0.46938775510204084,0.5051020408163265,0.04861111111111111,0.11125750514304789,0,0,0,0
192.168.2.140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,137.0,7.0,0.0,73.0,106.0,267.1230776699029,285997.92718446604,622892.0631067961,58915573.0,0.4754113321800143,68.00485436893204,0.0,0.35436893203883496,0.5145631067961165,0.051094890510948905,0.11059340365734349,0,0,0,0
192.168.1.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,139.0,7.0,0.0,90.0,110.0,323.61032211538463,496462.6971153846,876429.5,103264241.0,0.445282440254383,92.59134615384616,0.0,0.4326923076923077,0.5288461538461539,0.050359712230215826,0.10891390371258036,0,0,0,0
192.168.1.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,145.0,7.0,0.0,78.0,119.0,280.4355094339623,469790.81603773584,634446.9858490566,99595653.0,0.5829942702683966,96.09905660377359,0.0,0.36792452830188677,0.5613207547169812,0.04827586206896552,0.10885194963976486,0,0,0,0
192.168.2.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,146.0,7.0,0.0,89.0,114.0,339.679953271028,405178.3598130841,731679.6168224299,86708169.0,1.171476445975683,104.33644859813084,0.0,0.4158878504672897,0.5327102803738317,0.04794520547945205,0.10870817845707792,0,0,1,0
192.168.1.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,123.0,7.0,0.0,84.0,95.0,254.6241847826087,383897.70108695654,810813.6413043478,70637177.0,0.3685025621907582,100.95108695652173,0.0,0.45652173913043476,0.5163043478260869,0.056910569105691054,0.1084766267458166,0,0,0,0
192.168.1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,123.0,7.0,0.0,66.0,91.0,284.82533507853407,338979.6178010471,598104.1570680628,64745107.0,0.4819214317584817,81.5130890052356,0.0,0.34554973821989526,0.47643979057591623,0.056910569105691054,0.10786994610307243,0,0,0,0
192.168.1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,148.0,7.0,0.0,93.0,109.0,236.20959259259257,284992.0925925926,685228.6712962963,61558292.0,0.4107530928019613,86.375,0.0,0.4305555555555556,0.5046296296296297,0.0472972972972973,0.1074278825590873,0,0,0,0
192.168.1.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,132.0,7.0,0.0,77.0,95.0,366.40649519230766,370845.39903846156,715393.8605769231,77135843.0,0.39127058367204337,113.40865384615384,0.0,0.3701923076923077,0.4567307692307692,0.05303030303030303,0.10735560708541403,0,0,0,0
192.168.1.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,126.0,7.0,0.0,75.0,107.0,242.7433505154639,295539.88144329895,541067.8711340206,57334737.0,0.3784163551644775,74.36082474226804,0.0,0.3865979381443299,0.5515463917525774,0.05555555555555555,0.1073423389422461,0,0,0,0
192.168.2.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,133.0,7.0,0.0,86.0,89.0,342.7500714285714,463527.3775510204,689078.7040816327,90851366.0,0.5995052720221744,104.87244897959184,0.0,0.4387755102040816,0.45408163265306123,0.05263157894736842,0.1067404530551409,0,0,0,0
192.168.2.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,141.0,7.0,0.0,92.0,110.0,349.008815,464687.355,787635.92,92937471.0,0.6331047683710392,108.435,0.0,0.46,0.55,0.04964539007092199,0.10577491817089846,0,0,0,0
192.168.2.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,155.0,7.0,0.0,94.0,115.0,287.45738248847925,394465.1152073733,668018.6497695852,85598930.0,0.32550815560149676,95.0552995391705,0.0,0.43317972350230416,0.5299539170506913,0.04516129032258064,0.10444875628149997,0,0,0,0
192.168.1.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,149.0,7.0,0.0,79.0,111.0,282.5776803652968,379344.9406392694,517871.8721461187,83076542.0,0.7844665428227033,92.15068493150685,0.0,0.3607305936073059,0.5068493150684932,0.04697986577181208,0.10394613560594468,0,0,1,0
192.168.2.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,131.0,7.0,0.0,64.0,96.0,205.73693582887702,395003.8823529412,637108.5401069518,73865726.0,0.4731947541536631,84.45454545454545,0.0,0.3422459893048128,0.5133689839572193,0.05343511450381679,0.1028112956652808,0,0,0,0
192.168.1.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,151.0,7.0,0.0,96.0,109.0,264.93410576923077,397708.1826923077,676250.9326923077,82723302.0,0.32702993166399474,100.11538461538461,0.0,0.46153846153846156,0.5240384615384616,0.046357615894039736,0.10167299104234451,0,0,0,0
192.168.2.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,128.0,7.0,0.0,69.0,93.0,275.2453243243243,274370.44324324327,719942.4918918919,50758532.0,0.22527317011477152,82.84864864864865,0.0,0.372972972972973,0.5027027027027027,0.0546875,0.1016137939039865,0,0,0,0
192.168.2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,136.0,7.0,0.0,76.0,109.0,313.23377435897436,413556.2717948718,686353.7128205128,80643473.0,1.9076573323786767,96.2,0.0,0.38974358974358975,0.558974358974359,0.051470588235294115,0.10149716187337188,0,0,1,0
192.168.1.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,132.0,7.0,0.0,78.0,115.0,310.4287234042553,434776.8670212766,680296.0159574468,81738051.0,0.45987306396049893,104.70744680851064,0.0,0.4148936170212766,0.6117021276595744,0.05303030303030303,0.10135960441357772,0,0,0,0
192.168.2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,142.0,7.0,0.0,81.0,103.0,234.07691219512196,257865.7268292683,486898.48292682925,52862474.0,0.4611004663462991,83.8829268292683,0.0,0.3951219512195122,0.5024390243902439,0.04929577464788732,0.10129465211426703,0,0,0,0
192.168.1.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,131.0,7.0,0.0,85.0,94.0,259.47768599033816,456614.15942028986,589282.3526570048,94519131.0,0.5122058583049554,110.09661835748793,0.0,0.4106280193236715,0.45410628019323673,0.05343511450381679,0.10127405884544938,0,0,0,0
192.168.1.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,149.0,7.0,0.0,85.0,106.0,277.28197524752477,274508.1683168317,633497.0643564357,55450650.0,0.27955184003725775,78.0,0.0,0.4207920792079208,0.5247524752475248,0.04697986577181208,0.10092594266735044,0,0,0,0
192.168.2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,144.0,7.0,0.0,92.0,110.0,311.0910833333333,427528.38425925927,761740.8796296297,92346131.0,0.46268414574250866,119.07870370370371,0.0,0.42592592592592593,0.5092592592592593,0.04861111111111111,0.10068402136001264,0,0,0,0
192.168.1.190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,123.0,7.0,0.0,75.0,94.0,360.87141935483874,503678.1935483871,819378.9408602151,93684144.0,0.5416028609445246,104.66129032258064,0.0,0.4032258064516129,0.5053763440860215,0.056910569105691054,0.10050115825188033,0,0,0,0
192.168.2.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,138.0,7.0,0.0,84.0,118.0,294.5619800995025,430063.65174129355,867141.4477611941,86442794.0,0.34656762466065943,96.78109452736318,0.0,0.417910447761194,0.5870646766169154,0.050724637681159424,0.0990861468384232,0,0,0,0
192.168.1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,142.0,7.0,0.0,82.0,92.0,321.9695759162304,407620.7382198953,855402.4502617801,77855561.0,0.8102149403906059,110.47120418848168,0.0,0.4293193717277487,0.4816753926701571,0.04929577464788732,0.0989643727523829,0,0,1,0
192.168.1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,153.0,7.0,0.0,85.0,103.0,303.5156981981982,377097.65315315314,760297.4279279279,83715679.0,0.828367396815107,85.48198198198199,0.0,0.38288288288288286,0.46396396396396394,0.0457516339869281,0.09853838672974957,0,0,1,0
192.168.1.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,131.0,7.0,0.0,71.0,103.0,265.0222091836735,300244.3367346939,565046.387755102,58847890.0,0.36943481075277135,68.09693877551021,0.0,0.3622448979591837,0.5255102040816326,0.05343511450381679,0.09852996218768006,0,0,0,0
192.168.1.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,130.0,7.0,0.0,70.0,86.0,368.59174725274727,458679.62637362635,776929.1978021978,83479692.0,0.43219825957906377,87.2967032967033,0.0,0.38461538461538464,0.4725274725274725,0.05384615384615385,0.09760492463879211,0,0,0,0
192.168.2.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,129.0,7.0,0.0,85.0,87.0,269.0053403141361,389772.4240837696,659079.9214659686,74446533.0,0.45261623594173483,85.26178010471205,0.0,0.44502617801047123,0.45549738219895286,0.05426356589147287,0.09742511916104402,0,0,0,0
192.168.1.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,120.0,7.0,0.0,77.0,101.0,262.02534574468086,361418.7978723404,678122.6808510638,67946734.0,0.33530538036823565,74.36170212765957,0.0,0.4095744680851064,0.5372340425531915,0.058333333333333334,0.09676196071594878,0,0,0,0
192.168.1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,133.0,7.0,0.0,73.0,107.0,244.2221573604061,322436.86294416245,599204.6497461929,63520062.0,1.0837936321571962,75.72081218274111,0.0,0.37055837563451777,0.5431472081218274,0.05263157894736842,0.09627216140145589,0,0,1,0
192.168.1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,129.0,7.0,0.0,79.0,90.0,205.6508064516129,319618.688172043,580490.3333333334,59449076.0,0.4215822353957853,82.61827956989248,0.0,0.42473118279569894,0.4838709677419355,0.05426356589147287,0.09593138837743587,0,0,0,0
192.168.1.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,132.0,7.0,0.0,81.0,124.0,265.22846305418716,379877.18226600986,629202.7192118226,77115068.0,0.4391478327643672,90.88177339901478,0.0,0.39901477832512317,0.6108374384236454,0.05303030303030303,0.09543740347183527,0,0,0,0
192.168.1.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,138.0,7.0,0.0,90.0,106.0,309.05357004830915,365690.49275362317,889409.7101449275,75697932.0,0.5431908690933827,117.67632850241546,0.0,0.43478260869565216,0.5120772946859904,0.050724637681159424,0.09389069743432166,0,0,0,0
192.168.1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,146.0,7.0,0.0,89.0,94.0,325.60455172413793,328286.8275862069,589708.7733990147,66642226.0,0.3081127528329998,83.41379310344827,0.0,0.43842364532019706,0.4630541871921182,0.04794520547945205,0.09256873090898576,0,0,0,0
192.168.1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,142.0,7.0,0.0,78.0,109.0,230.91037264150944,291127.71698113205,610713.0283018867,61719076.0,0.2878899204515273,79.88207547169812,0.0,0.36792452830188677,0.5141509433962265,0.04929577464788732,0.09227966522059461,0,0,0,0
192.168.1.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,137.0,7.0,0.0,89.0,101.0,217.0995909090909,361548.8232323232,541126.6161616162,71586667.0,0.5558680798261073,81.15151515151516,0.0,0.4494949494949495,0.51010101010101,0.051094890510948905,0.09193089767013984,0,0,0,0
192.168.2.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,126.0,7.0,0.0,70.0,106.0,342.36551336898395,421611.3101604278,840473.6363636364,78841315.0,0.40302394728438806,108.40641711229947,0.0,0.37433155080213903,0.5668449197860963,0.05555555555555555,0.09141495025626367,0,0,0,0
192.168.1.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,144.0,7.0,0.0,92.0,109.0,329.17282959641256,309953.70403587446,707629.7578475337,69119676.0,0.317412263608749,89.97757847533633,0.0,0.4125560538116592,0.48878923766816146,0.04861111111111111,0.09139563313282406,0,0,0,0
192.168.1.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,143.0,7.0,0.0,88.0,121.0,262.1301071428571,377650.0401785714,650489.125,84593609.0,0.5264567554601469,87.78125,0.0,0.39285714285714285,0.5401785714285714,0.04895104895104895,0.09125126922791682,0,0,0,0
192.168.1.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,123.0,7.0,0.0,70.0,90.0,307.60885245901636,363544.7923497268,704767.8415300547,66528697.0,0.9829599589269602,100.57377049180327,0.0,0.3825136612021858,0.4918032786885246,0.056910569105691054,0.09119054087648737,0,0,1,0
192.168.2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,141.0,7.0,0.0,94.0,107.0,249.24284615384616,328853.4086538461,628006.0288461539,68401509.0,0.3116240823207772,79.63461538461539,0.0,0.4519230769230769,0.5144230769230769,0.04964539007092199,0.09085562348718368,0,0,0,0
192.168.2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,136.0,7.0,0.0,77.0,105.0,302.1413440366972,297715.623853211,648347.8761467889,64902006.0,0.35173940199875847,103.90825688073394,0.0,0.3532110091743119,0.481651376146789,0.051470588235294115,0.09077284972310962,0,0,0,0
192.168.1.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,129.0,7.0,0.0,75.0,95.0,236.23602209944752,302330.70165745856,631175.6685082873,54721857.0,0.3563729158167956,78.8121546961326,0.0,0.4143646408839779,0.5248618784530387,0.05426356589147287,0.08963678269659192,0,0,0,0
192.168.1.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,142.0,7.0,0.0,72.0,102.0,284.9835931372549,375558.26960784313,718839.9803921569,76613887.0,1.25130532522891,100.61764705882354,0.0,0.35294117647058826,0.5,0.04929577464788732,0.08959988108572958,0,0,1,0
192.168.1.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,136.0,7.0,0.0,92.0,109.0,308.1831290322581,412219.2350230415,751560.1474654378,89451574.0,1.000261822452116,83.05069124423963,0.0,0.423963133640553,0.5023041474654378,0.051470588235294115,0.08868990604259053,0,0,1,0
221.233.76.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
120.138.37.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
122.115.148.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
43.168.104.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
31.14.165.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
79.247.171.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
214.87.214.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
126.76.52.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,2.5,0.08713289475682473,0,0,0,0
192.168.2.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,148.0,7.0,0.0,85.0,112.0,300.3775474137931,355990.9698275862,672193.2974137932,82589905.0,0.3856711232452643,96.55603448275862,0.0,0.36637931034482757,0.4827586206896552,0.0472972972972973,0.08577807267412862,0,0,0,0
73.235.192.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42857142857142855,2.0,0.08565116695766395,0,0,0,0
192.168.2.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,145.0,7.0,0.0,82.0,120.0,255.9922761904762,351385.68095238094,696413.3333333334,73790993.0,0.319763173952356,86.81428571428572,0.0,0.3904761904761905,0.5714285714285714,0.04827586206896552,0.08537125723742334,0,0,0,0
