event_id,timestamp,username,hostname,event_type,resource_accessed,bytes_transferred,duration_sec,source_ip,is_off_hours,is_new_resource,failed_attempts_prior_1h,peer_group_deviation_score,is_anomaly,anomaly_type,mitre_technique
UE-00000001E4,2025-06-09 08:29:45.339,ram.rai,WS-KTM-003,FILE_ACCESS,transaction_logs,147206,3.15,192.168.1.13,False,False,0,0.5432,False,,
UE-00000001D5,2026-02-03 11:32:50.815,ram.thapa,WS-KTM-008,PRINT,kyc_documents,3500,21.26,192.168.1.18,False,False,0,0.0693,False,,
UE-0000000019,2026-02-11 11:04:37.707,deepak.rai,WS-BTW-013,REMOTE_LOGIN,loan_applications,1600210,9.14,192.168.10.23,False,False,0,0.1617,False,,
UE-0000000355,2026-03-23 14:20:55.850,gita.basnet,WS-PKR-010,SOFTWARE_INSTALL,intranet_portal,49373,10.51,192.168.2.20,False,False,0,0.1483,False,,
UE-00000004BB,2025-10-21 13:56:06.277,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_transaction_db,3134542,5.46,10.10.2.11,False,False,0,0.0988,False,,
UE-00000003D2,2026-04-09 12:15:42.329,laxmi.poudel,WS-PKR-009,DB_QUERY,email_server,30186,48.42,192.168.2.19,False,False,0,0.2532,False,,
UE-000000048D,2025-04-24 11:18:02.136,rita.regmi,WS-KTM-007,DB_QUERY,attendance_system,440460,44.99,192.168.1.17,False,False,0,0.0221,False,,
UE-000000016F,2025-01-01 13:58:39.206,rekha.rai,WS-KTM-099,REMOTE_LOGIN,branch_reports,301372,5.0,192.168.1.99,False,False,0,0.0935,False,,
UE-00000001FA,2025-02-10 13:06:45.991,anita.magar,WS-KTM-002,EMAIL_SEND,kyc_documents,99891,14.41,192.168.1.12,False,False,0,0.1259,False,,
UE-00000004BC,2026-01-13 12:51:58.728,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_customer_table,3921128,3.15,10.10.2.11,False,False,0,0.2049,False,,
UE-0000000180,2025-07-24 09:01:13.174,rekha.rai,WS-KTM-099,EMAIL_SEND,transaction_logs,421980,25.12,192.168.1.99,False,False,0,0.1804,False,,
UE-00000002DF,2026-01-29 15:07:36.548,roshan.karki,WS-KTM-001,USB_INSERT,branch_reports,80912,51.74,192.168.1.11,False,False,0,0.0974,False,,
UE-00000002CE,2025-02-25 12:48:52.118,bindu.joshi,WS-PKR-012,FILE_ACCESS,email_server,852952,53.12,192.168.2.22,False,False,0,0.2017,False,,
UE-00000004C9,2025-05-27 14:46:01.712,admin_db_sync,SRV-SQL-02,DB_QUERY,pumori_transaction_db,1496124,1.49,10.10.2.11,False,False,0,0.1136,False,,
UE-00000001C7,2026-04-09 09:06:48.674,bindu.joshi,WS-PKR-012,FILE_ACCESS,branch_reports,16374,29.25,192.168.2.22,False,False,0,0.0777,False,,
UE-0000000109,2025-04-15 10:05:11.441,laxmi.poudel,WS-PKR-009,DB_QUERY,shared_drive_finance,2198932,3.07,192.168.2.19,False,False,0,0.2919,False,,
UE-00000003DB,2025-03-10 17:08:47.066,nabin.joshi,WS-KTM-006,FILE_ACCESS,shared_drive_operations,8165,19.45,192.168.1.16,False,False,0,0.0695,False,,
UE-00000000E9,2026-03-16 16:31:03.995,nabin.joshi,WS-KTM-006,DB_QUERY,intranet_portal,90228,34.04,192.168.1.16,False,False,0,0.3456,False,,
UE-00000001BD,2026-05-11 15:07:56.421,bikash.poudel,WS-KTM-005,DB_QUERY,transaction_logs,274443,1.37,192.168.1.15,False,False,0,0.1087,False,,
UE-000000018C,2025-09-29 14:41:31.585,sita.basnet,WS-BTW-014,EMAIL_SEND,customer_records,345524,41.25,192.168.10.24,False,False,0,0.1049,False,,
UE-00000003C5,2025-04-04 09:06:34.172,laxmi.poudel,WS-PKR-009,DB_QUERY,account_statements,120423,94.15,192.168.2.19,False,False,0,0.1158,False,,
UE-00000000B1,2026-05-11 11:51:51.701,gita.basnet,WS-PKR-010,DB_QUERY,email_server,3816737,13.55,192.168.2.20,False,False,0,0.201,False,,
UE-0000000013,2025-03-27 14:08:55.472,roshan.karki,WS-KTM-001,FILE_ACCESS,kyc_documents,197630,50.42,192.168.1.11,False,False,0,0.2987,False,,
UE-00000004B8,2026-01-01 09:39:21.121,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_transaction_db,2226557,7.11,10.10.2.10,False,False,0,0.0613,False,,
UE-0000000393,2026-04-01 15:30:01.880,bikash.poudel,WS-KTM-005,DB_QUERY,loan_applications,20851,49.05,192.168.1.15,False,False,0,0.1304,False,,
UE-0000000156,2025-12-10 08:48:42.385,roshan.karki,WS-KTM-001,REMOTE_LOGIN,attendance_system,36172,13.7,192.168.1.11,False,False,0,0.2632,False,,
UE-0000000378,2026-06-15 13:27:57.168,laxmi.poudel,WS-PKR-009,DB_QUERY,email_server,43008,31.58,192.168.2.19,False,False,0,0.1894,False,,
UE-0000000254,2025-01-14 11:41:31.950,ram.rai,WS-KTM-003,PRIVILEGE_USE,transaction_logs,972276,148.11,192.168.1.13,False,False,0,0.1581,False,,
UE-000000003E,2026-05-11 13:21:35.781,rajan.regmi,WS-BTW-015,EMAIL_SEND,email_server,108620,17.81,192.168.10.25,False,False,0,0.1932,False,,
UE-0000000111,2025-10-27 15:36:50.248,rekha.khadka,WS-PKR-011,DB_QUERY,kyc_documents,20138,18.36,192.168.2.21,False,False,0,0.0216,False,,
UE-000000045A,2025-11-20 10:52:18.857,rajan.regmi,WS-BTW-015,FILE_ACCESS,intranet_portal,4442017,75.54,192.168.10.25,False,False,0,0.2747,False,,
UE-000000050D,2025-04-12 07:32:07.646,ram.thapa,WS-KTM-008,EMAIL_SEND,hr_payroll,425583,30.21,192.168.1.18,True,False,0,0.3057,False,,
UE-0000000117,2025-09-12 13:10:41.627,suresh.poudel,WS-KTM-004,FILE_ACCESS,intranet_portal,734307,31.34,192.168.1.14,False,False,0,0.1929,False,,
UE-000000042D,2026-06-18 14:41:52.295,anita.magar,WS-KTM-002,PRINT,loan_applications,66441,20.9,192.168.1.12,False,False,0,0.0507,False,,
UE-00000002B7,2025-03-13 17:06:43.833,deepak.rai,WS-BTW-013,EMAIL_SEND,hr_payroll,439655,17.29,192.168.10.23,False,False,0,0.2158,False,,
UE-0000000171,2025-03-17 13:45:42.405,bindu.joshi,WS-PKR-012,EMAIL_SEND,branch_reports,4693,11.1,192.168.2.22,False,False,0,0.3288,False,,
UE-0000000549,2025-04-14 11:46:52.900,sunil.karki,WS-KTM-005,DB_QUERY,pumori_transaction_db,77012360,32.23,192.168.1.15,True,True,1,0.6869,True,PRIVILEGE_ABUSE,T1005
UE-0000000025,2025-04-14 11:18:14.369,gita.basnet,WS-PKR-010,FILE_ACCESS,customer_records,568828,10.89,192.168.2.20,False,False,0,0.105,False,,
UE-00000002E0,2026-02-16 08:40:41.092,gita.basnet,WS-PKR-010,DB_QUERY,branch_reports,1365,13.47,192.168.2.20,False,False,0,0.182,False,,
UE-00000004C7,2026-04-17 10:53:54.564,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_transaction_db,1079340,7.32,10.10.2.10,False,False,0,0.1622,False,,
UE-0000000297,2026-06-23 17:39:22.949,laxmi.poudel,WS-PKR-009,FILE_ACCESS,shared_drive_operations,325598,11.2,192.168.2.19,False,False,0,0.5989,False,,
UE-00000003A5,2026-01-05 11:09:48.771,sita.basnet,WS-BTW-014,EMAIL_SEND,loan_applications,69736,19.53,192.168.10.24,False,False,0,0.0864,False,,
UE-00000003ED,2025-02-28 11:32:52.855,bikash.poudel,WS-KTM-005,EMAIL_SEND,customer_records,26435,81.45,192.168.1.15,False,False,0,0.2821,False,,
UE-0000000224,2026-01-26 17:06:20.370,rita.regmi,WS-KTM-007,EMAIL_SEND,kyc_documents,128996,29.36,192.168.1.17,False,False,0,0.1343,False,,
UE-000000044B,2026-06-29 12:44:48.834,suresh.poudel,WS-KTM-004,FILE_ACCESS,email_server,7780,32.56,192.168.1.14,False,False,0,0.0254,False,,
UE-00000002B1,2025-03-10 15:07:22.490,roshan.karki,WS-KTM-001,DB_QUERY,account_statements,472937,4.34,192.168.1.11,False,False,0,0.1769,False,,
UE-00000002E3,2025-07-17 08:46:37.244,anita.magar,WS-KTM-002,DB_QUERY,transaction_logs,179623,9.99,192.168.1.12,False,False,0,0.2665,False,,
UE-00000000C0,2025-01-28 17:30:16.990,gita.basnet,WS-PKR-010,SHARE_ACCESS,shared_drive_operations,171745,22.88,192.168.2.20,False,False,0,0.1509,False,,
UE-00000001C9,2025-04-21 12:39:12.192,sita.basnet,WS-BTW-014,FILE_ACCESS,hr_payroll,1688211,1.47,192.168.10.24,False,False,0,0.0314,False,,
UE-0000000365,2025-12-08 14:56:58.839,sita.basnet,WS-BTW-014,FILE_ACCESS,account_statements,266243,18.77,192.168.10.24,False,False,0,0.0939,False,,
UE-000000018A,2026-06-22 14:07:26.153,roshan.karki,WS-KTM-001,FILE_ACCESS,shared_drive_operations,65742,52.81,192.168.1.11,False,False,0,0.2697,False,,
UE-00000002A4,2026-03-31 16:01:51.494,ram.rai,WS-KTM-003,PRIVILEGE_USE,account_statements,707345,102.12,192.168.1.13,False,False,0,0.0727,False,,
UE-00000002F9,2026-01-05 12:12:21.130,rita.regmi,WS-KTM-007,FILE_ACCESS,shared_drive_operations,4673175,1.64,192.168.1.17,False,False,0,0.0149,False,,
UE-000000054C,2026-03-16 13:01:11.997,deepak.bhattarai,WS-KTM-003,LARGE_DOWNLOAD,pumori_transaction_db,55828672,417.15,192.168.1.13,False,False,0,0.9127,True,LARGE_DATA_TRANSFER,T1078
UE-00000002D9,2025-03-03 12:52:16.182,rekha.khadka,WS-PKR-011,DB_QUERY,email_server,4112565,14.25,192.168.2.21,False,False,0,0.0997,False,,
UE-00000001A4,2026-04-29 11:32:07.888,ram.rai,WS-KTM-003,SHARE_ACCESS,shared_drive_finance,44411,15.95,192.168.1.13,False,False,0,0.4483,False,,
UE-0000000178,2025-01-02 08:24:28.750,suresh.poudel,WS-KTM-004,DB_QUERY,account_statements,806790,33.24,192.168.1.14,False,False,0,0.2083,False,,
UE-000000019D,2025-09-25 12:12:09.529,laxmi.poudel,WS-PKR-009,PRINT,customer_records,528134,7.58,192.168.2.19,False,False,0,0.0293,False,,
UE-000000004B,2025-04-21 11:24:36.367,rekha.rai,WS-KTM-099,EMAIL_SEND,attendance_system,12988902,10.75,192.168.1.99,False,False,0,0.1564,False,,
UE-0000000509,2025-01-27 07:50:23.860,roshan.karki,WS-KTM-001,EMAIL_SEND,attendance_system,1667360,40.02,192.168.1.11,True,False,0,0.5101,False,,
UE-0000000439,2026-01-30 17:10:12.781,suresh.poudel,WS-KTM-004,DB_QUERY,kyc_documents,1082,85.72,192.168.1.14,False,False,0,0.1243,False,,
UE-00000001F5,2025-06-02 13:25:14.912,rekha.rai,WS-KTM-099,PRINT,attendance_system,887663,51.61,192.168.1.99,False,False,0,0.0645,False,,
UE-000000033A,2026-01-12 10:00:43.503,rekha.rai,WS-KTM-099,SHARE_ACCESS,hr_payroll,654565,55.76,192.168.1.99,False,False,0,0.1006,False,,
UE-00000000C4,2026-06-16 11:35:20.678,bikash.poudel,WS-KTM-005,DB_QUERY,hr_payroll,579744,51.59,192.168.1.15,False,False,0,0.2804,False,,
UE-0000000269,2025-03-17 12:49:27.331,ram.thapa,WS-KTM-008,SHARE_ACCESS,shared_drive_operations,4651898,35.39,192.168.1.18,False,False,0,0.0627,False,,
UE-0000000073,2026-03-04 12:07:25.021,deepak.rai,WS-BTW-013,LARGE_DOWNLOAD,account_statements,29741,41.87,192.168.10.23,False,False,0,0.1758,False,,
UE-00000001A2,2025-12-10 09:14:22.228,nabin.joshi,WS-KTM-006,SHARE_ACCESS,kyc_documents,63571,17.8,192.168.1.16,False,False,0,0.1027,False,,
UE-000000025A,2025-12-29 13:35:20.865,rajan.regmi,WS-BTW-015,DB_QUERY,intranet_portal,740432,42.24,192.168.10.25,False,False,0,0.2297,False,,
UE-000000025D,2025-11-06 08:19:14.219,bikash.poudel,WS-KTM-005,REMOTE_LOGIN,customer_records,1220642,101.83,192.168.1.15,False,False,0,0.0478,False,,
UE-0000000527,2025-08-07 20:36:50.329,rekha.khadka,WS-PKR-011,FILE_ACCESS,shared_drive_finance,703480,21.29,192.168.2.21,True,False,0,0.3618,False,,
UE-000000005A,2025-01-22 08:50:21.249,rita.regmi,WS-KTM-007,LARGE_DOWNLOAD,shared_drive_operations,33331,3.79,192.168.1.17,False,False,0,0.1841,False,,
UE-0000000351,2025-11-06 16:51:19.443,ram.rai,WS-KTM-003,SHARE_ACCESS,branch_reports,102524,39.3,192.168.1.13,False,False,0,0.3057,False,,
UE-0000000420,2026-02-04 12:28:03.612,suresh.poudel,WS-KTM-004,FILE_ACCESS,hr_payroll,1554212,9.3,192.168.1.14,False,False,0,0.2596,False,,
UE-0000000526,2025-11-18 06:00:20.704,bikash.poudel,WS-KTM-005,FILE_ACCESS,attendance_system,107846,17.16,192.168.1.15,True,False,0,0.4908,False,,
UE-00000002F2,2025-07-18 09:50:09.701,anita.magar,WS-KTM-002,REMOTE_LOGIN,email_server,752951,9.62,192.168.1.12,False,False,0,0.2741,False,,
UE-00000001F3,2025-07-21 12:46:56.641,bikash.poudel,WS-KTM-005,FILE_ACCESS,transaction_logs,43666,36.36,192.168.1.15,False,False,0,0.2289,False,,
UE-0000000441,2026-05-19 08:06:04.792,nabin.joshi,WS-KTM-006,SHARE_ACCESS,shared_drive_finance,839957,36.2,192.168.1.16,False,False,0,0.0145,False,,
UE-000000052B,2026-05-17 03:18:01.000,ram.shrestha,WS-KTM-001,LARGE_DOWNLOAD,pumori_customer_table,197325674,89.78,192.168.1.11,True,True,0,0.8091,True,LARGE_DATA_TRANSFER,T1041
UE-0000000447,2025-04-10 11:33:50.007,anita.magar,WS-KTM-002,DB_QUERY,shared_drive_finance,40318,5.09,192.168.1.12,False,False,0,0.0861,False,,
UE-0000000445,2025-03-31 14:07:17.065,gita.basnet,WS-PKR-010,DB_QUERY,shared_drive_operations,57749,12.12,192.168.2.20,False,False,0,0.2152,False,,
UE-000000000C,2026-06-18 15:40:15.281,laxmi.poudel,WS-PKR-009,DB_QUERY,attendance_system,553132,51.7,192.168.2.19,False,False,0,0.2083,False,,
UE-000000018D,2025-05-28 17:38:43.710,deepak.rai,WS-BTW-013,DB_QUERY,hr_payroll,4348519,7.66,192.168.10.23,False,False,0,0.0987,False,,
UE-0000000440,2025-05-27 12:47:13.952,bindu.joshi,WS-PKR-012,SHARE_ACCESS,attendance_system,224398,10.78,192.168.2.22,False,False,0,0.3832,False,,
UE-000000022C,2025-05-05 13:55:43.986,sita.basnet,WS-BTW-014,EMAIL_SEND,shared_drive_operations,56502,17.86,192.168.10.24,False,False,0,0.056,False,,
UE-000000002B,2025-03-03 17:47:06.970,gita.basnet,WS-PKR-010,PRINT,intranet_portal,455919,61.54,192.168.2.20,False,False,0,0.1758,False,,
UE-000000034A,2025-04-28 13:10:01.551,gita.basnet,WS-PKR-010,DB_QUERY,email_server,114024,48.63,192.168.2.20,False,False,0,0.0645,False,,
UE-00000000A8,2026-05-21 08:23:35.586,ram.thapa,WS-KTM-008,DB_QUERY,shared_drive_finance,288292,32.95,192.168.1.18,False,False,0,0.1897,False,,
UE-00000001A1,2025-06-24 16:11:18.099,gita.basnet,WS-PKR-010,DB_QUERY,attendance_system,162524,14.25,192.168.2.20,False,False,0,0.0425,False,,
UE-0000000241,2026-01-16 15:44:50.032,rekha.rai,WS-KTM-099,DB_QUERY,account_statements,1795983,17.93,192.168.1.99,False,False,0,0.1693,False,,
UE-0000000343,2025-02-03 14:56:58.121,roshan.karki,WS-KTM-001,DB_QUERY,branch_reports,14927,38.37,192.168.1.11,False,False,0,0.1775,False,,
UE-000000010C,2026-06-18 10:43:24.173,ram.thapa,WS-KTM-008,FILE_ACCESS,kyc_documents,476063,4.11,192.168.1.18,False,False,0,0.2352,False,,
UE-0000000414,2026-04-20 17:02:47.093,rajan.regmi,WS-BTW-015,DB_QUERY,email_server,3543579,3.69,192.168.10.25,False,False,0,0.0739,False,,
UE-00000001AB,2025-02-17 12:18:29.745,ram.rai,WS-KTM-003,EMAIL_SEND,shared_drive_finance,242291,55.2,192.168.1.13,False,False,0,0.3633,False,,
UE-00000002B3,2025-11-06 16:29:25.604,ram.rai,WS-KTM-003,DB_QUERY,shared_drive_operations,1370031,10.46,192.168.1.13,False,False,0,0.3193,False,,
UE-0000000221,2026-05-18 10:48:58.523,laxmi.poudel,WS-PKR-009,DB_QUERY,loan_applications,16981,15.93,192.168.2.19,False,False,0,0.0897,False,,
UE-000000050A,2025-12-10 07:36:27.247,rekha.khadka,WS-PKR-011,EMAIL_SEND,hr_payroll,5399688,2.84,192.168.2.21,True,False,0,0.2266,False,,
UE-00000002A3,2025-08-11 16:19:11.114,gita.basnet,WS-PKR-010,DB_QUERY,customer_records,174216,82.79,192.168.2.20,False,False,0,0.1315,False,,
UE-00000002B2,2025-05-12 16:06:25.837,bindu.joshi,WS-PKR-012,SHARE_ACCESS,transaction_logs,1348814,64.43,192.168.2.22,False,False,0,0.0877,False,,
UE-00000003F4,2025-07-22 12:11:14.906,rita.regmi,WS-KTM-007,DB_QUERY,account_statements,590775,19.79,192.168.1.17,False,False,0,0.1382,False,,
UE-00000004BF,2025-04-03 13:08:11.785,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,561525,0.86,10.10.3.10,False,False,0,0.0442,False,,
UE-0000000354,2025-03-03 16:12:23.473,sita.basnet,WS-BTW-014,FILE_ACCESS,account_statements,13927,75.24,192.168.10.24,False,False,0,0.3085,False,,
UE-0000000544,2025-09-04 08:57:29.191,sunil.karki,WS-KTM-005,DB_QUERY,pumori_loan_table,12673562,31.19,192.168.1.15,False,True,2,0.6664,True,PRIVILEGE_ABUSE,T1005
UE-00000000A0,2025-03-18 14:23:32.820,anita.magar,WS-KTM-002,SHARE_ACCESS,account_statements,70236,14.14,192.168.1.12,False,False,0,0.1621,False,,
UE-0000000380,2025-01-06 13:02:41.637,laxmi.poudel,WS-PKR-009,LARGE_DOWNLOAD,branch_reports,96230,43.75,192.168.2.19,False,False,0,0.0223,False,,
UE-000000055D,2026-03-08 14:05:29.000,admin.operations,SRV-DC-01,REMOTE_LOGIN,ad_admin_console,4678,0.57,10.10.1.10,False,False,21,0.5721,True,PRIVILEGE_ABUSE,T1110
UE-0000000102,2025-06-16 17:15:36.854,gita.basnet,WS-PKR-010,REMOTE_LOGIN,intranet_portal,103825,17.04,192.168.2.20,False,False,0,0.168,False,,
UE-00000004B9,2025-02-14 17:09:11.438,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,2405377,2.73,10.10.3.10,False,False,0,0.0078,False,,
UE-0000000150,2026-03-06 11:20:15.426,anita.magar,WS-KTM-002,SOFTWARE_INSTALL,branch_reports,189258,4.3,192.168.1.12,False,False,0,0.0182,False,,
UE-000000050E,2025-06-12 19:13:05.095,laxmi.poudel,WS-PKR-009,FILE_ACCESS,hr_payroll,2191232,18.65,192.168.2.19,True,False,0,0.5576,False,,
UE-0000000010,2025-12-29 12:48:24.873,roshan.karki,WS-KTM-001,PRIVILEGE_USE,hr_payroll,3720197,17.73,192.168.1.11,False,False,0,0.1689,False,,
UE-0000000204,2026-04-10 17:37:04.235,rekha.khadka,WS-PKR-011,DB_QUERY,account_statements,263720,10.73,192.168.2.21,False,False,0,0.0344,False,,
UE-0000000145,2026-02-12 16:18:40.729,anita.magar,WS-KTM-002,EMAIL_SEND,hr_payroll,7273614,18.77,192.168.1.12,False,False,0,0.276,False,,
UE-0000000301,2025-06-16 15:54:36.765,gita.basnet,WS-PKR-010,EMAIL_SEND,email_server,48276,27.26,192.168.2.20,False,False,0,0.1231,False,,
UE-0000000260,2026-02-16 17:58:13.751,ram.rai,WS-KTM-003,FILE_ACCESS,branch_reports,295468,34.84,192.168.1.13,False,False,0,0.1775,False,,
UE-00000004BD,2025-06-02 10:20:09.399,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,3489874,1.95,10.10.3.10,False,False,0,0.0498,False,,
UE-0000000453,2025-08-14 12:42:30.974,laxmi.poudel,WS-PKR-009,PRIVILEGE_USE,transaction_logs,6896,24.8,192.168.2.19,False,False,0,0.0374,False,,
UE-00000003BF,2026-02-02 11:57:25.347,sita.basnet,WS-BTW-014,EMAIL_SEND,intranet_portal,403193,8.95,192.168.10.24,False,False,0,0.1634,False,,
UE-000000038A,2026-06-10 09:32:27.422,anita.magar,WS-KTM-002,FILE_ACCESS,intranet_portal,470735,27.01,192.168.1.12,False,False,0,0.1287,False,,
UE-00000000DF,2026-04-29 08:18:26.184,ram.rai,WS-KTM-003,PRINT,intranet_portal,4342802,29.99,192.168.1.13,False,False,0,0.2038,False,,
UE-00000000B4,2025-05-06 12:28:15.144,rajan.regmi,WS-BTW-015,FILE_ACCESS,kyc_documents,3726753,35.49,192.168.10.25,False,False,0,0.2136,False,,
UE-00000003EE,2025-07-25 11:50:04.349,rita.regmi,WS-KTM-007,FILE_ACCESS,email_server,170483,6.11,192.168.1.17,False,False,0,0.4184,False,,
UE-0000000064,2025-11-17 14:20:42.261,suresh.poudel,WS-KTM-004,DB_QUERY,account_statements,44298,7.19,192.168.1.14,False,False,0,0.1019,False,,
UE-0000000345,2026-05-19 14:08:19.732,nabin.joshi,WS-KTM-006,DB_QUERY,transaction_logs,358915,8.95,192.168.1.16,False,False,0,0.0535,False,,
UE-00000002F6,2025-07-23 13:14:49.112,sita.basnet,WS-BTW-014,DB_QUERY,transaction_logs,45900,43.86,192.168.10.24,False,False,0,0.0399,False,,
UE-000000020A,2025-09-22 11:00:45.761,sita.basnet,WS-BTW-014,PRINT,shared_drive_operations,97503,109.44,192.168.10.24,False,False,0,0.1266,False,,
UE-00000002FA,2025-04-24 15:29:26.175,bikash.poudel,WS-KTM-005,PRINT,loan_applications,103918,3.72,192.168.1.15,False,False,0,0.2347,False,,
UE-0000000017,2025-04-28 17:13:29.716,rekha.rai,WS-KTM-099,DB_QUERY,branch_reports,3506,11.06,192.168.1.99,False,False,0,0.1421,False,,
UE-0000000165,2026-03-13 10:22:13.930,deepak.rai,WS-BTW-013,FILE_ACCESS,kyc_documents,13784,133.78,192.168.10.23,False,False,0,0.1209,False,,
UE-00000002DE,2026-05-05 14:25:54.745,rekha.rai,WS-KTM-099,PRINT,transaction_logs,3457522,45.06,192.168.1.99,False,False,0,0.1378,False,,
UE-0000000477,2026-01-07 13:49:17.149,ram.rai,WS-KTM-003,REMOTE_LOGIN,loan_applications,174488,12.77,192.168.1.13,False,False,0,0.3048,False,,
UE-0000000515,2025-08-01 20:06:31.814,bindu.joshi,WS-PKR-012,FILE_ACCESS,hr_payroll,309277,1.26,192.168.2.22,True,False,0,0.2662,False,,
UE-0000000264,2025-11-24 16:36:09.334,anita.magar,WS-KTM-002,EMAIL_SEND,loan_applications,688500,1.0,192.168.1.12,False,False,0,0.0486,False,,
UE-0000000498,2025-07-07 08:00:03.676,anita.magar,WS-KTM-002,SHARE_ACCESS,loan_applications,1107518,4.02,192.168.1.12,False,False,0,0.4283,False,,
UE-0000000155,2025-06-04 08:59:26.024,ram.thapa,WS-KTM-008,FILE_ACCESS,branch_reports,36159,26.46,192.168.1.18,False,False,0,0.1496,False,,
UE-00000001B0,2025-07-30 08:19:26.677,bikash.poudel,WS-KTM-005,FILE_ACCESS,shared_drive_finance,64292,14.91,192.168.1.15,False,False,0,0.2277,False,,
UE-00000004F9,2025-03-21 21:39:09.331,rita.regmi,WS-KTM-007,EMAIL_SEND,attendance_system,728370,59.81,192.168.1.17,True,False,0,0.2993,False,,
UE-00000000DA,2025-03-21 17:07:03.848,bindu.joshi,WS-PKR-012,EMAIL_SEND,shared_drive_finance,16437,33.17,192.168.2.22,False,False,0,0.1288,False,,
UE-0000000390,2026-02-09 12:05:08.138,bindu.joshi,WS-PKR-012,FILE_ACCESS,transaction_logs,421144,56.39,192.168.2.22,False,False,0,0.052,False,,
UE-00000000CC,2025-01-06 16:59:10.416,bikash.poudel,WS-KTM-005,SHARE_ACCESS,email_server,2571970,5.23,192.168.1.15,False,False,0,0.1854,False,,
UE-00000004CF,2025-04-24 10:03:56.657,pumori_batch,SRV-SQL-01,DB_QUERY,pumori_customer_table,331213,5.94,10.10.2.10,False,False,0,0.0824,False,,
UE-000000053C,2026-04-12 02:36:30.000,rajesh.pandey,SWIFT-GW-01,DB_QUERY,SWIFT_MT103_outgoing,18289,94.28,10.30.1.10,True,False,2,0.7182,True,SWIFT_ACCESS,T1021
UE-0000000461,2026-04-14 10:36:08.452,gita.basnet,WS-PKR-010,SHARE_ACCESS,kyc_documents,1451864,36.2,192.168.2.20,False,False,0,0.3821,False,,
UE-000000005E,2025-03-07 15:28:49.370,suresh.poudel,WS-KTM-004,EMAIL_SEND,transaction_logs,2504872,42.29,192.168.1.14,False,False,0,0.1915,False,,
UE-000000040B,2025-12-01 17:01:36.804,gita.basnet,WS-PKR-010,FILE_ACCESS,account_statements,4772485,18.7,192.168.2.20,False,False,0,0.363,False,,
UE-0000000045,2025-08-21 09:27:06.778,gita.basnet,WS-PKR-010,EMAIL_SEND,transaction_logs,8989,51.27,192.168.2.20,False,False,0,0.0535,False,,
UE-00000004B4,2025-10-31 09:32:56.856,srv_pumori_app,SRV-APP-01,DB_QUERY,pumori_transaction_db,647501,2.4,10.10.3.10,False,False,0,0.0224,False,,
UE-00000003CE,2025-01-01 08:59:58.493,nabin.joshi,WS-KTM-006,DB_QUERY,kyc_documents,59040,14.92,192.168.1.16,False,False,0,0.3486,False,,
UE-000000011D,2025-04-22 10:59:47.249,rekha.khadka,WS-PKR-011,EMAIL_SEND,shared_drive_finance,7697,48.43,192.168.2.21,False,False,0,0.3255,False,,
UE-00000002B9,2025-06-02 15:34:18.399,bikash.poudel,WS-KTM-005,EMAIL_SEND,email_server,77562,8.44,192.168.1.15,False,False,0,0.0572,False,,
UE-0000000056,2026-02-02 15:23:42.972,bikash.poudel,WS-KTM-005,SHARE_ACCESS,shared_drive_finance,683570,46.93,192.168.1.15,False,False,0,0.4441,False,,
UE-00000001B3,2025-10-30 10:02:35.508,sita.basnet,WS-BTW-014,SOFTWARE_INSTALL,attendance_system,8053,38.6,192.168.10.24,False,False,0,0.1043,False,,
UE-0000000407,2026-05-01 11:33:37.804,rita.regmi,WS-KTM-007,EMAIL_SEND,email_server,36611,9.65,192.168.1.17,False,False,0,0.116,False,,
UE-000000009A,2025-09-17 08:48:41.195,rekha.rai,WS-KTM-099,DB_QUERY,customer_records,150375,60.42,192.168.1.99,False,False,0,0.1738,False,,
