entity,timestamp,score,ml_score,rule_score,flags,mitre,source_ip,username,hostname
laxmi.poudel@WS-PKR-009,2025-04-01 10:45:01.585,0.0568,0.0568,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2025-01-26 07:29:40.646,0.5719,0.5719,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2026-03-25 15:20:04.307,0.0319,0.0319,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.khadka@WS-PKR-011,2025-03-10 17:48:24.090,0.06,0.06,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
roshan.karki@WS-KTM-001,2025-01-24 12:29:43.736,0.1616,0.1616,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2025-01-13 14:52:31.108,0.0038,0.0038,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2025-10-31 12:29:03.102,0.1416,0.1416,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:33:36.000,1.0,1.0,0.9,off_hours|high_peer_deviation|new_swift_resource|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Collection:T1005|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
deepak.rai@WS-BTW-013,2026-03-26 11:34:13.772,0.0757,0.0757,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bikash.poudel@WS-KTM-005,2025-10-08 08:03:35.299,0.1638,0.1638,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
gita.basnet@WS-PKR-010,2026-03-03 15:44:08.211,0.0911,0.0911,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
sita.basnet@WS-BTW-014,2026-04-14 14:58:42.187,0.0229,0.0229,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2026-01-26 14:26:50.999,0.011,0.011,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
bindu.joshi@WS-PKR-012,2025-09-01 12:13:37.393,0.0892,0.0892,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
sunil.karki@WS-KTM-005,2025-10-22 17:18:46.003,1.0,0.9644,1.0,unauthorized_pumori|elevated_peer_deviation|new_resource,Collection:T1005|Valid Accounts:T1078,192.168.1.15,sunil.karki,WS-KTM-005
bindu.joshi@WS-PKR-012,2026-02-06 10:44:58.681,0.1929,0.1929,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
rekha.rai@WS-KTM-099,2025-05-30 07:20:36.032,0.95,0.4711,0.95,off_hours|honeypot_contact,Persistence:T1078,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2026-02-23 08:59:17.973,0.0576,0.0576,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.thapa@WS-KTM-008,2025-12-01 12:13:37.644,0.0699,0.0699,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
ram.thapa@WS-KTM-008,2025-04-07 10:36:03.086,0.0223,0.0223,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2025-05-15 19:18:23.638,0.5302,0.5302,0.15,off_hours,Persistence:T1078,192.168.10.25,rajan.regmi,WS-BTW-015
rajan.regmi@WS-BTW-015,2025-08-18 08:50:00.157,0.2674,0.2674,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
bikash.poudel@WS-KTM-005,2026-03-25 08:08:04.241,0.1727,0.1727,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.khadka@WS-PKR-011,2026-01-22 15:53:46.853,0.0648,0.0648,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
nabin.joshi@WS-KTM-006,2025-12-30 14:27:13.526,0.121,0.121,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
laxmi.poudel@WS-PKR-009,2025-09-11 14:12:30.723,0.1686,0.1686,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
sita.basnet@WS-BTW-014,2026-04-10 15:07:14.730,0.1748,0.1748,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
rita.regmi@WS-KTM-007,2025-03-31 12:49:29.151,0.0033,0.0033,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rita.regmi@WS-KTM-007,2025-02-14 11:56:02.323,0.2816,0.2816,0.2,,,192.168.1.17,rita.regmi,WS-KTM-007
deepak.rai@WS-BTW-013,2025-06-12 21:25:54.074,0.5708,0.5708,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
bikash.poudel@WS-KTM-005,2025-07-11 10:23:38.734,0.2155,0.2155,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
bikash.poudel@WS-KTM-005,2026-05-18 13:33:58.360,0.021,0.021,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
suresh.poudel@WS-KTM-004,2025-10-27 12:30:18.271,0.0294,0.0294,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.rai@WS-KTM-099,2025-08-18 09:22:54.569,0.95,0.0406,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bindu.joshi@WS-PKR-012,2026-03-26 11:01:44.386,0.0309,0.0309,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
srv_pumori_app@SRV-APP-01,2026-01-07 16:30:08.943,0.0764,0.0764,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
suresh.poudel@WS-KTM-004,2026-01-22 11:24:06.801,0.3933,0.3933,0.3,,,192.168.1.14,suresh.poudel,WS-KTM-004
anita.magar@WS-KTM-002,2026-04-13 09:20:16.331,0.1755,0.1755,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
rajan.regmi@WS-BTW-015,2026-05-06 10:51:08.064,0.4597,0.4597,0.1,new_resource,,192.168.10.25,rajan.regmi,WS-BTW-015
anita.magar@WS-KTM-002,2026-01-05 11:17:23.843,0.029,0.029,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
roshan.karki@WS-KTM-001,2025-11-03 17:38:06.950,0.1587,0.1587,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
anita.magar@WS-KTM-002,2025-05-01 19:22:30.628,0.4842,0.4842,0.15,off_hours,Persistence:T1078,192.168.1.12,anita.magar,WS-KTM-002
bikash.poudel@WS-KTM-005,2026-01-21 14:43:53.172,0.3805,0.3805,0.3,,,192.168.1.15,bikash.poudel,WS-KTM-005
ram.thapa@WS-KTM-008,2025-06-30 16:29:03.570,0.0628,0.0628,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
bindu.joshi@WS-PKR-012,2025-06-25 16:51:39.902,0.0446,0.0446,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
deepak.rai@WS-BTW-013,2025-11-20 08:24:13.469,0.0727,0.0727,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-11-10 16:35:13.670,0.0442,0.0442,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
nabin.joshi@WS-KTM-006,2025-03-26 15:54:27.660,0.1277,0.1277,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
bikash.poudel@WS-KTM-005,2025-08-05 08:51:41.289,0.0761,0.0761,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
srv_pumori_app@SRV-APP-01,2025-12-29 12:14:58.900,0.082,0.082,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
rajan.regmi@WS-BTW-015,2025-09-12 13:37:43.662,0.0923,0.0923,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
bikash.poudel@WS-KTM-005,2025-10-17 19:57:11.095,0.5448,0.5448,0.15,off_hours,Persistence:T1078,192.168.1.15,bikash.poudel,WS-KTM-005
anita.magar@WS-KTM-002,2025-10-20 11:50:44.632,0.0158,0.0158,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
sita.basnet@WS-BTW-014,2025-05-14 11:18:16.871,0.0176,0.0176,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
deepak.rai@WS-BTW-013,2026-02-04 14:38:17.211,0.0509,0.0509,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.thapa@WS-KTM-008,2025-03-17 09:17:09.389,0.0413,0.0413,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rekha.khadka@WS-PKR-011,2025-05-19 08:22:34.346,0.1244,0.1244,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
nabin.joshi@WS-KTM-006,2026-06-11 09:24:02.438,0.1045,0.1045,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rita.regmi@WS-KTM-007,2025-07-29 09:11:59.977,0.1337,0.1337,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
deepak.bhattarai@WS-KTM-003,2025-12-29 08:03:16.141,1.0,1.0,0.3,elevated_peer_deviation|new_resource|ml_anomaly,Valid Accounts:T1078|Anomaly:T0000,192.168.1.13,deepak.bhattarai,WS-KTM-003
ram.thapa@WS-KTM-008,2025-08-16 19:12:34.860,0.6243,0.6243,0.15,off_hours,Persistence:T1078,192.168.1.18,ram.thapa,WS-KTM-008
ram.thapa@WS-KTM-008,2025-04-14 12:51:15.568,0.0391,0.0391,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
suresh.poudel@WS-KTM-004,2025-02-12 16:06:10.645,0.1026,0.1026,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
ram.thapa@WS-KTM-008,2025-05-20 14:50:51.869,0.0554,0.0554,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
pumori_batch@SRV-SQL-01,2026-02-12 16:12:20.769,0.1117,0.1117,0.0,,,10.10.2.10,pumori_batch,SRV-SQL-01
nabin.joshi@WS-KTM-006,2025-07-14 17:40:40.152,0.136,0.136,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.thapa@WS-KTM-008,2025-05-28 12:27:00.629,0.0073,0.0073,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
roshan.karki@WS-KTM-001,2025-06-27 11:56:53.205,0.5295,0.5295,0.1,new_resource,,192.168.1.11,roshan.karki,WS-KTM-001
sita.basnet@WS-BTW-014,2025-02-19 12:56:18.220,0.0911,0.0911,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
deepak.rai@WS-BTW-013,2025-06-27 20:57:20.529,0.4925,0.4925,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
deepak.rai@WS-BTW-013,2025-03-11 14:53:35.066,0.0331,0.0331,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2025-05-16 10:32:34.710,0.1061,0.1061,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
suresh.poudel@WS-KTM-004,2025-05-12 09:25:23.813,0.1775,0.1775,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
bikash.poudel@WS-KTM-005,2025-05-27 14:36:47.273,0.0348,0.0348,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
nabin.joshi@WS-KTM-006,2026-05-15 17:52:58.097,0.5468,0.5468,0.1,new_resource,,192.168.1.16,nabin.joshi,WS-KTM-006
roshan.karki@WS-KTM-001,2025-09-22 11:53:09.561,0.2113,0.2113,0.2,,,192.168.1.11,roshan.karki,WS-KTM-001
ram.rai@WS-KTM-003,2025-11-05 13:26:00.571,0.0106,0.0106,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bindu.joshi@WS-PKR-012,2026-02-02 10:53:49.831,0.0718,0.0718,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
laxmi.poudel@WS-PKR-009,2026-05-11 11:15:17.571,0.0264,0.0264,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
anita.magar@WS-KTM-002,2025-01-06 12:32:39.390,0.0009,0.0009,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
deepak.rai@WS-BTW-013,2025-12-08 14:06:00.100,0.004,0.004,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2025-01-10 15:08:12.834,0.0868,0.0868,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
deepak.rai@WS-BTW-013,2025-09-02 07:39:38.076,0.4722,0.4722,0.15,off_hours,Persistence:T1078,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-07-14 15:13:58.843,0.1654,0.1654,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
gita.basnet@WS-PKR-010,2025-03-20 09:39:38.519,0.0592,0.0592,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
ram.thapa@WS-KTM-008,2025-08-27 08:06:26.338,0.1705,0.1705,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
rajan.regmi@WS-BTW-015,2026-04-16 08:02:11.570,0.0773,0.0773,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
roshan.karki@WS-KTM-001,2026-02-27 10:53:40.236,0.6284,0.6284,0.1,new_resource,,192.168.1.11,roshan.karki,WS-KTM-001
gita.basnet@WS-PKR-010,2026-04-24 20:27:32.969,0.5553,0.5553,0.15,off_hours,Persistence:T1078,192.168.2.20,gita.basnet,WS-PKR-010
rajan.regmi@WS-BTW-015,2025-06-14 07:19:00.925,0.5715,0.5715,0.15,off_hours,Persistence:T1078,192.168.10.25,rajan.regmi,WS-BTW-015
suresh.poudel@WS-KTM-004,2026-02-20 08:39:12.932,0.2169,0.2169,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
suresh.poudel@WS-KTM-004,2025-11-12 14:30:31.916,0.006,0.006,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
suresh.poudel@WS-KTM-004,2025-06-03 11:01:15.816,0.1039,0.1039,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.rai@WS-KTM-099,2025-04-04 16:28:51.056,0.95,0.1349,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
rekha.khadka@WS-PKR-011,2026-04-14 11:27:25.794,0.2384,0.2384,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
gita.basnet@WS-PKR-010,2026-02-23 13:25:44.302,0.0693,0.0693,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
deepak.rai@WS-BTW-013,2026-06-30 11:32:35.853,0.0605,0.0605,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
bindu.joshi@WS-PKR-012,2025-04-02 17:00:39.522,0.0779,0.0779,0.0,,,192.168.2.22,bindu.joshi,WS-PKR-012
bindu.joshi@WS-PKR-012,2026-02-12 06:07:11.828,0.4934,0.4934,0.15,off_hours,Persistence:T1078,192.168.2.22,bindu.joshi,WS-PKR-012
suresh.poudel@WS-KTM-004,2025-08-06 15:30:02.764,0.1005,0.1005,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
admin_db_sync@SRV-SQL-02,2026-05-05 09:07:36.437,0.1378,0.1378,0.0,,,10.10.2.11,admin_db_sync,SRV-SQL-02
ram.rai@WS-KTM-003,2026-05-26 06:29:20.173,0.5087,0.5087,0.15,off_hours,Persistence:T1078,192.168.1.13,ram.rai,WS-KTM-003
deepak.rai@WS-BTW-013,2026-05-05 14:41:56.816,0.087,0.087,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2025-02-17 11:02:12.145,0.0126,0.0126,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.rai@WS-KTM-099,2026-05-20 10:56:39.238,0.95,0.4677,0.95,new_resource|honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2025-09-08 21:00:09.873,0.6253,0.6253,0.15,off_hours,Persistence:T1078,192.168.1.12,anita.magar,WS-KTM-002
rita.regmi@WS-KTM-007,2025-06-05 14:39:43.453,0.1128,0.1128,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rita.regmi@WS-KTM-007,2026-04-13 09:16:20.708,0.131,0.131,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
ram.rai@WS-KTM-003,2025-11-17 17:03:57.351,0.0776,0.0776,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
rajan.regmi@WS-BTW-015,2025-02-12 08:52:29.984,0.1315,0.1315,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rajan.regmi@WS-BTW-015,2025-01-23 08:15:59.542,0.0631,0.0631,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
bikash.poudel@WS-KTM-005,2025-07-31 10:37:34.700,0.1068,0.1068,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rajesh.pandey@SWIFT-GW-01,2026-04-12 02:45:24.000,0.9225,0.9225,0.9,off_hours|high_peer_deviation|swift_off_hours,Persistence:T1078|Valid Accounts:T1078|Lateral Movement:T1021,10.30.1.10,rajesh.pandey,SWIFT-GW-01
gita.basnet@WS-PKR-010,2025-06-18 07:22:26.493,0.4328,0.4328,0.15,off_hours,Persistence:T1078,192.168.2.20,gita.basnet,WS-PKR-010
rajan.regmi@WS-BTW-015,2026-03-02 15:18:10.825,0.0704,0.0704,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rajan.regmi@WS-BTW-015,2026-02-12 12:49:52.292,0.0384,0.0384,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
ram.thapa@WS-KTM-008,2025-07-02 11:01:11.863,0.5261,0.5261,0.1,new_resource,,192.168.1.18,ram.thapa,WS-KTM-008
nabin.joshi@WS-KTM-006,2025-10-20 13:20:43.522,0.0369,0.0369,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
suresh.poudel@WS-KTM-004,2025-07-31 16:22:35.326,0.0932,0.0932,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
deepak.rai@WS-BTW-013,2025-03-17 16:30:11.196,0.3424,0.3424,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.10.23,deepak.rai,WS-BTW-013
ram.thapa@WS-KTM-008,2025-09-23 09:18:05.114,0.083,0.083,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
roshan.karki@WS-KTM-001,2025-06-20 17:17:44.990,0.1377,0.1377,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rita.regmi@WS-KTM-007,2026-03-02 16:50:35.494,0.0415,0.0415,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rita.regmi@WS-KTM-007,2026-02-09 14:07:14.218,0.3178,0.3178,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
nabin.joshi@WS-KTM-006,2026-05-04 13:22:13.915,0.0721,0.0721,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.thapa@WS-KTM-008,2026-03-23 13:09:57.490,0.0024,0.0024,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
nabin.joshi@WS-KTM-006,2025-01-17 15:05:00.007,0.137,0.137,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rekha.khadka@WS-PKR-011,2025-01-15 07:57:29.956,0.4608,0.4608,0.15,off_hours,Persistence:T1078,192.168.2.21,rekha.khadka,WS-PKR-011
laxmi.poudel@WS-PKR-009,2025-03-14 17:52:14.932,0.2567,0.2567,0.0,,,192.168.2.19,laxmi.poudel,WS-PKR-009
deepak.rai@WS-BTW-013,2026-03-13 09:31:45.931,0.0932,0.0932,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
rekha.rai@WS-KTM-099,2026-05-01 12:37:25.653,0.95,0.4169,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
bikash.poudel@WS-KTM-005,2025-03-28 14:19:14.253,0.1129,0.1129,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
anita.magar@WS-KTM-002,2025-09-08 10:00:11.647,0.085,0.085,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-01-22 17:02:53.757,0.0729,0.0729,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rita.regmi@WS-KTM-007,2025-10-20 10:53:10.767,0.0262,0.0262,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
gita.basnet@WS-PKR-010,2026-06-22 09:29:03.377,0.1023,0.1023,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
deepak.rai@WS-BTW-013,2026-05-25 10:59:47.985,0.1288,0.1288,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
ram.rai@WS-KTM-003,2025-03-31 14:35:25.565,0.0,0.0,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
gita.basnet@WS-PKR-010,2025-12-22 13:19:28.895,0.0599,0.0599,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
roshan.karki@WS-KTM-001,2025-02-24 10:40:28.810,0.0591,0.0591,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rekha.khadka@WS-PKR-011,2025-09-01 08:47:30.942,0.5066,0.5066,0.1,new_resource,,192.168.2.21,rekha.khadka,WS-PKR-011
rajan.regmi@WS-BTW-015,2026-05-25 11:05:35.771,0.0498,0.0498,0.0,,,192.168.10.25,rajan.regmi,WS-BTW-015
rita.regmi@WS-KTM-007,2026-02-16 19:04:20.350,0.5131,0.5131,0.15,off_hours,Persistence:T1078,192.168.1.17,rita.regmi,WS-KTM-007
srv_pumori_app@SRV-APP-01,2025-10-03 09:36:36.045,0.2585,0.2585,0.0,,,10.10.3.10,srv_pumori_app,SRV-APP-01
bikash.poudel@WS-KTM-005,2025-09-25 08:49:19.288,0.1976,0.1976,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rekha.khadka@WS-PKR-011,2026-02-09 17:47:36.608,0.06,0.06,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
deepak.rai@WS-BTW-013,2026-04-02 17:36:32.092,0.2546,0.2546,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
suresh.poudel@WS-KTM-004,2025-03-31 11:39:34.590,0.1771,0.1771,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rita.regmi@WS-KTM-007,2025-05-05 09:05:54.619,0.0372,0.0372,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
roshan.karki@WS-KTM-001,2026-04-28 08:06:24.055,0.1778,0.1778,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
rita.regmi@WS-KTM-007,2026-03-17 15:56:14.423,0.062,0.062,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
anita.magar@WS-KTM-002,2025-05-30 13:29:56.709,0.0773,0.0773,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
roshan.karki@WS-KTM-001,2026-02-02 08:10:54.585,0.1866,0.1866,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
nabin.joshi@WS-KTM-006,2026-06-11 10:28:10.183,0.0956,0.0956,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.rai@WS-KTM-003,2025-07-17 08:40:09.960,0.077,0.077,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
ram.thapa@WS-KTM-008,2026-01-19 11:12:05.016,0.2139,0.2139,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
nabin.joshi@WS-KTM-006,2025-10-27 15:48:32.510,0.1042,0.1042,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
sita.basnet@WS-BTW-014,2025-05-16 15:22:26.454,0.0866,0.0866,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
gita.basnet@WS-PKR-010,2025-03-24 13:59:28.671,0.0421,0.0421,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
nabin.joshi@WS-KTM-006,2026-03-25 08:26:23.692,0.0813,0.0813,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
ram.thapa@WS-KTM-008,2026-03-25 10:30:52.285,0.1118,0.1118,0.0,,,192.168.1.18,ram.thapa,WS-KTM-008
anita.magar@WS-KTM-002,2025-06-05 10:51:36.971,0.0224,0.0224,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
anita.magar@WS-KTM-002,2025-10-14 10:54:32.991,0.14,0.14,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-08-28 17:20:36.612,0.2321,0.2321,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
suresh.poudel@WS-KTM-004,2025-03-17 13:10:56.384,0.0,0.0,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
nabin.joshi@WS-KTM-006,2026-01-12 13:12:29.116,0.0,0.0,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
rekha.khadka@WS-PKR-011,2026-01-16 12:37:18.474,0.1305,0.1305,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
sita.basnet@WS-BTW-014,2025-07-28 10:53:38.264,0.0848,0.0848,0.0,,,192.168.10.24,sita.basnet,WS-BTW-014
rekha.khadka@WS-PKR-011,2026-02-24 13:07:06.535,0.0812,0.0812,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
rekha.rai@WS-KTM-099,2026-02-09 13:19:23.438,0.95,0.2593,0.95,privilege_abuse|honeypot_contact,Privilege Escalation:T1078,192.168.1.99,rekha.rai,WS-KTM-099
deepak.rai@WS-BTW-013,2025-11-12 14:48:56.946,0.1607,0.1607,0.0,,,192.168.10.23,deepak.rai,WS-BTW-013
nabin.joshi@WS-KTM-006,2025-05-19 14:26:20.461,0.0249,0.0249,0.0,,,192.168.1.16,nabin.joshi,WS-KTM-006
roshan.karki@WS-KTM-001,2026-03-11 16:59:46.139,0.0444,0.0444,0.0,,,192.168.1.11,roshan.karki,WS-KTM-001
sita.basnet@WS-BTW-014,2025-05-19 12:30:49.238,0.3211,0.3211,0.3,,,192.168.10.24,sita.basnet,WS-BTW-014
anita.magar@WS-KTM-002,2025-05-12 16:37:21.890,0.0906,0.0906,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
sita.basnet@WS-BTW-014,2026-02-03 17:44:01.877,0.3441,0.3441,0.25,privilege_abuse,Privilege Escalation:T1078,192.168.10.24,sita.basnet,WS-BTW-014
suresh.poudel@WS-KTM-004,2025-03-18 16:39:21.308,0.0447,0.0447,0.0,,,192.168.1.14,suresh.poudel,WS-KTM-004
rekha.khadka@WS-PKR-011,2025-01-20 17:58:37.459,0.0685,0.0685,0.0,,,192.168.2.21,rekha.khadka,WS-PKR-011
anita.magar@WS-KTM-002,2026-04-20 16:04:18.687,0.1025,0.1025,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
ram.rai@WS-KTM-003,2025-12-15 17:39:57.494,0.0793,0.0793,0.0,,,192.168.1.13,ram.rai,WS-KTM-003
bikash.poudel@WS-KTM-005,2025-07-23 17:32:25.512,0.0936,0.0936,0.0,,,192.168.1.15,bikash.poudel,WS-KTM-005
rita.regmi@WS-KTM-007,2026-04-30 15:17:00.747,0.1419,0.1419,0.0,,,192.168.1.17,rita.regmi,WS-KTM-007
rekha.rai@WS-KTM-099,2025-08-12 11:43:48.610,0.95,0.094,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2025-07-21 17:33:14.800,0.2419,0.2419,0.2,,,192.168.1.12,anita.magar,WS-KTM-002
gita.basnet@WS-PKR-010,2025-06-06 16:46:11.263,0.1443,0.1443,0.0,,,192.168.2.20,gita.basnet,WS-PKR-010
rekha.rai@WS-KTM-099,2026-01-27 10:27:54.211,0.95,0.0656,0.95,honeypot_contact,,192.168.1.99,rekha.rai,WS-KTM-099
anita.magar@WS-KTM-002,2026-02-16 09:56:29.886,0.0425,0.0425,0.0,,,192.168.1.12,anita.magar,WS-KTM-002
