event_id,event_log_id,timestamp,hostname,domain,event_name,event_description,subject_username,subject_domain,target_username,target_domain,logon_type,logon_type_name,process_name,process_id,parent_process,source_ip,workstation_name,failure_reason,is_anomaly,anomaly_type,mitre_technique
4688,EVT-FOB80VWGC7,2025-11-09 16:04:37.539,SRV-DC-01,GIBLBANK,Process created,A new process has been created: outlook.exe,user_018,GIBLBANK,user_018,GIBLBANK,,,outlook.exe,6616,services.exe,,SRV-DC-01,,False,,
4740,EVT-UOX18D4AG2,2025-11-09 17:31:34.608,WS-PKR-002,GIBLBANK,Account locked out,Account user_005 was locked after repeated failures.,user_005,GIBLBANK,user_005,GIBLBANK,,,,15372,,45.33.32.156,WS-PKR-002,Account locked,False,,
4688,EVT-6GR37PVCF4,2025-11-10 08:59:53.924,WS-BTW-004,GIBLBANK,Process created,A new process has been created: explorer.exe,user_008,GIBLBANK,user_008,GIBLBANK,,,explorer.exe,37683,explorer.exe,,WS-BTW-004,,False,,
4625,EVT-CQ07BCEGDE,2025-11-10 09:06:33.927,WS-KTM-009,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_008,GIBLBANK,user_008,GIBLBANK,3,Network,,63426,,10.10.1.11,WS-KTM-009,Account locked,False,,
4698,EVT-NJTPS9O5SR,2025-11-10 09:15:00.159,SWIFT-GW-03,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,,,taskschd.msc,28179,,,SWIFT-GW-03,,False,,
4624,EVT-UJV1CIJJRX,2025-11-10 09:25:29.993,ATM-PKR-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op2,GIBLBANK,swift_op2,GIBLBANK,2,Interactive,,55006,,,ATM-PKR-001,,False,,
4624,EVT-C781HFL1ZO,2025-11-10 10:09:40.118,SRV-APP-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_019,GIBLBANK,user_019,GIBLBANK,2,Interactive,,28966,,,SRV-APP-01,,False,,
4688,EVT-REC2JWJJ0V,2025-11-10 12:51:16.776,ATM-KTM-004,GIBLBANK,Process created,A new process has been created: chrome.exe,svc_backup,GIBLBANK,svc_backup,GIBLBANK,,,chrome.exe,60046,svchost.exe,,ATM-KTM-004,,False,,
4624,EVT-QSZIS0WGGW,2025-11-10 13:06:22.599,SRV-APP-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_001,GIBLBANK,user_001,GIBLBANK,3,Network,,12193,,192.168.1.41,SRV-APP-02,,False,,
4624,EVT-QSZIS0WGGW,2025-11-10 13:06:22.599,SRV-APP-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_001,GIBLBANK,user_001,GIBLBANK,3,Network,,12193,,192.168.1.41,SRV-APP-02,,False,,
4698,EVT-P0GDFLHWDQ,2025-11-10 13:57:50.803,WS-PKR-003,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,taskschd.msc,58931,,,WS-PKR-003,,False,,
4624,EVT-N6IRJ9WR6Q,2025-11-10 14:18:39.967,SWIFT-GW-03,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,58035,,,SWIFT-GW-03,,False,,
4625,EVT-9VOBGGGKYC,2025-11-10 15:42:05.945,WS-KTM-015,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,user_025,GIBLBANK,user_025,GIBLBANK,3,Network,,33752,,192.168.1.33,WS-KTM-015,Unknown user,False,,
4625,EVT-VMPNEV8PHA,2025-11-10 16:09:51.188,WS-KTM-006,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,21872,,192.168.1.12,WS-KTM-006,Unknown user,False,,
4624,EVT-98CJNJZ9G6,2025-11-10 16:57:02.307,ATM-KTM-002,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_003,GIBLBANK,user_003,GIBLBANK,10,RemoteInteractive,,7136,,192.168.1.13,ATM-KTM-002,,False,,
4624,EVT-OAU4DU0FIY,2025-11-10 17:05:19.708,WS-KTM-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_017,GIBLBANK,user_017,GIBLBANK,2,Interactive,,13608,,,WS-KTM-008,,False,,
4624,EVT-8LNA4DMS7M,2025-11-10 17:24:37.186,SRV-DC-02,GIBLBANK,Successful logon,Service account logon.,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,5,Service,,5745,,,SRV-DC-02,,False,,
4688,EVT-1C83JQYCRH,2025-11-10 17:53:56.140,WS-PKR-004,GIBLBANK,Process created,A new process has been created: svchost.exe,user_032,GIBLBANK,user_032,GIBLBANK,,,svchost.exe,26058,svchost.exe,,WS-PKR-004,,False,,
4625,EVT-F85I8ZUIHH,2025-11-11 08:31:58.442,SRV-FILE-01,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_006,GIBLBANK,user_006,GIBLBANK,3,Network,,59759,,10.30.1.2,SRV-FILE-01,Wrong password,False,,
4688,EVT-IFDV1MJ6WY,2025-11-11 08:37:39.065,WS-KTM-008,GIBLBANK,Process created,A new process has been created: chrome.exe,user_033,GIBLBANK,user_033,GIBLBANK,,,chrome.exe,18596,svchost.exe,,WS-KTM-008,,False,,
5140,EVT-5IAKBZM3VL,2025-11-11 10:22:59.312,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_021,GIBLBANK,user_021,GIBLBANK,3,Network,System,43623,,,SRV-SQL-02,,False,,
4624,EVT-H05HHIWFD7,2025-11-11 10:47:06.122,SWIFT-GW-03,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_013,GIBLBANK,user_013,GIBLBANK,3,Network,,44690,,10.10.1.8,SWIFT-GW-03,,False,,
4624,EVT-DAZYW6WEYU,2025-11-11 10:48:06.315,ATM-PKR-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_018,GIBLBANK,user_018,GIBLBANK,10,RemoteInteractive,,20095,,192.168.1.28,ATM-PKR-001,,False,,
4624,EVT-CXDWGUVUFX,2025-11-11 11:17:36.757,WS-KTM-018,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,svc_backup,GIBLBANK,svc_backup,GIBLBANK,10,RemoteInteractive,,9535,,192.168.1.48,WS-KTM-018,,False,,
5140,EVT-7GSF6K9KOH,2025-11-11 11:48:58.053,SRV-DC-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,System,5895,,,SRV-DC-01,,False,,
4624,EVT-COYJ61AJSJ,2025-11-11 14:43:45.754,WS-PKR-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_003,GIBLBANK,user_003,GIBLBANK,10,RemoteInteractive,,18226,,192.168.1.17,WS-PKR-005,,False,,
4624,EVT-EMDMZ5RGOI,2025-11-11 14:51:09.612,WS-PKR-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_025,GIBLBANK,user_025,GIBLBANK,10,RemoteInteractive,,64994,,192.168.1.40,WS-PKR-008,,False,,
4625,EVT-7WXC1KNGRO,2025-11-11 15:16:59.404,WS-KTM-009,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,user_023,GIBLBANK,user_023,GIBLBANK,3,Network,,17165,,192.168.1.47,WS-KTM-009,Account locked,False,,
4740,EVT-7JW9WCBW4Q,2025-11-11 15:31:23.715,SWIFT-GW-02,GIBLBANK,Account locked out,Account user_005 was locked after repeated failures.,user_005,GIBLBANK,user_005,GIBLBANK,,,,20646,,203.0.113.55,SWIFT-GW-02,Account locked,False,,
4624,EVT-5INXV85SLB,2025-11-11 16:02:49.208,SRV-DC-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_031,GIBLBANK,user_031,GIBLBANK,10,RemoteInteractive,,28939,,192.168.1.21,SRV-DC-02,,False,,
4624,EVT-47B42G05KB,2025-11-11 16:47:06.699,SRV-SQL-01,GIBLBANK,Successful logon,Network logon from workstation WS-KTM-003 to server — lateral movement.,user_027,GIBLBANK,user_027,GIBLBANK,3,Network,net.exe,19955,,10.10.1.17,SRV-SQL-01,,False,,
4624,EVT-K1ZJ4PZBS6,2025-11-11 17:10:54.744,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_015,GIBLBANK,user_015,GIBLBANK,10,RemoteInteractive,,22215,,10.10.1.6,SRV-SQL-01,,False,,
5140,EVT-4U7WJ0VYSD,2025-11-11 17:26:08.483,SRV-APP-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_027,GIBLBANK,user_027,GIBLBANK,3,Network,System,54903,,,SRV-APP-02,,False,,
4688,EVT-4XYPPHV9OB,2025-11-12 04:07:07.180,WS-BTW-002,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,admin_01,GIBLBANK,admin_01,GIBLBANK,,,powershell.exe,61354,winword.exe,,WS-BTW-002,,False,,
4624,EVT-0CTAN36A6S,2025-11-12 08:23:09.800,WS-KTM-015,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_001,GIBLBANK,user_001,GIBLBANK,2,Interactive,,3573,,,WS-KTM-015,,False,,
4688,EVT-OV90KAF2FP,2025-11-12 09:14:10.201,WS-PKR-001,GIBLBANK,Process created,A new process has been created: svchost.exe,swift_op1,GIBLBANK,swift_op1,GIBLBANK,,,svchost.exe,46383,explorer.exe,,WS-PKR-001,,False,,
4624,EVT-0TCUIRUQ94,2025-11-12 09:15:57.433,ATM-PKR-002,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_035,GIBLBANK,user_035,GIBLBANK,2,Interactive,,62000,,,ATM-PKR-002,,False,,
4624,EVT-YSF699PAPK,2025-11-12 09:27:54.077,ATM-KTM-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_018,GIBLBANK,user_018,GIBLBANK,3,Network,,32019,,10.10.1.4,ATM-KTM-004,,False,,
4624,EVT-1UVJYTMP4N,2025-11-12 12:32:35.598,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_018,GIBLBANK,user_018,GIBLBANK,10,RemoteInteractive,,39074,,192.168.1.11,WS-PKR-003,,False,,
4688,EVT-HAK7TJ2GWD,2025-11-12 15:04:40.798,SRV-DC-01,GIBLBANK,Process created,A new process has been created: explorer.exe,user_015,GIBLBANK,user_015,GIBLBANK,,,explorer.exe,63738,explorer.exe,,SRV-DC-01,,False,,
4624,EVT-J4TT43TUYK,2025-11-12 17:51:43.972,WS-KTM-006,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_015,GIBLBANK,user_015,GIBLBANK,2,Interactive,,36599,,,WS-KTM-006,,False,,
4688,EVT-75YJF6J2TQ,2025-11-12 17:59:50.183,WS-KTM-016,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,user_004,GIBLBANK,user_004,GIBLBANK,,,powershell.exe,41633,winword.exe,,WS-KTM-016,,False,,
7045,EVT-YDR4XLFET3,2025-11-12 20:33:52.530,SRV-DC-02,GIBLBANK,New service installed,A new service was installed: SysMonitor32. Possible persistence mechanism.,admin_02,GIBLBANK,admin_02,GIBLBANK,,,SysMonitor32.exe,19632,services.exe,,SRV-DC-02,,True,NEW_SERVICE,T1543.003
4698,EVT-LPHUIVL9YH,2025-11-13 09:45:15.929,WS-KTM-002,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-02$,GIBLBANK,SRV-DC-02$,GIBLBANK,,,taskschd.msc,63168,,,WS-KTM-002,,False,,
4698,EVT-E1QML5MQT8,2025-11-13 11:19:29.267,SRV-FILE-01,GIBLBANK,Scheduled task created,A scheduled task was created.,SRV-DC-01$,GIBLBANK,SRV-DC-01$,GIBLBANK,,,taskschd.msc,9147,,,SRV-FILE-01,,False,,
4624,EVT-OI92RI52ZV,2025-11-13 11:42:46.577,SRV-SQL-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_038,GIBLBANK,user_038,GIBLBANK,3,Network,,3380,,192.168.1.38,SRV-SQL-01,,False,,
4624,EVT-Q5RDOQIVBK,2025-11-13 13:12:23.720,ATM-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_011,GIBLBANK,user_011,GIBLBANK,3,Network,,39558,,192.168.1.42,ATM-KTM-005,,False,,
4688,EVT-EODA5JJVK2,2025-11-13 13:31:44.285,ATM-KTM-002,GIBLBANK,Process created,A new process has been created: svchost.exe,user_034,GIBLBANK,user_034,GIBLBANK,,,svchost.exe,19335,svchost.exe,,ATM-KTM-002,,False,,
4688,EVT-5IF5EXVDN3,2025-11-13 14:45:44.856,WS-KTM-005,GIBLBANK,Process created,A new process has been created: svchost.exe,user_031,GIBLBANK,user_031,GIBLBANK,,,svchost.exe,30045,services.exe,,WS-KTM-005,,False,,
4688,EVT-PJ6NK9F73U,2025-11-13 15:30:47.542,SRV-APP-02,GIBLBANK,Process created,A new process has been created: explorer.exe,user_004,GIBLBANK,user_004,GIBLBANK,,,explorer.exe,54818,services.exe,,SRV-APP-02,,False,,
4624,EVT-A9RODEI4VX,2025-11-13 16:37:34.582,SRV-FILE-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,2,Interactive,,38234,,,SRV-FILE-01,,False,,
4740,EVT-PMC3SKXLOJ,2025-11-13 17:21:51.352,WS-KTM-018,GIBLBANK,Account locked out,Account user_005 was locked after repeated failures.,user_005,GIBLBANK,user_005,GIBLBANK,,,,34175,,91.195.240.117,WS-KTM-018,Account locked,False,,
4688,EVT-KUJRO5V017,2025-11-14 10:43:22.156,WS-PKR-008,GIBLBANK,Process created,A new process has been created: svchost.exe,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,,,svchost.exe,48304,services.exe,,WS-PKR-008,,False,,
5140,EVT-M8N91J3Z7E,2025-11-14 12:16:15.290,SRV-FILE-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,dba_user1,GIBLBANK,dba_user1,GIBLBANK,3,Network,System,32679,,,SRV-FILE-01,,False,,
4624,EVT-2CK42VJGKV,2025-11-14 12:17:58.451,ATM-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_007,GIBLBANK,user_007,GIBLBANK,2,Interactive,,7919,,,ATM-PKR-003,,False,,
4624,EVT-U2NU4H6FQ3,2025-11-14 13:50:31.878,SRV-PROXY-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_028,GIBLBANK,user_028,GIBLBANK,2,Interactive,,32371,,,SRV-PROXY-01,,False,,
4688,EVT-B3DV7CK5P2,2025-11-14 13:58:06.407,WS-KTM-009,GIBLBANK,Process created,A new process has been created: notepad.exe,user_016,GIBLBANK,user_016,GIBLBANK,,,notepad.exe,29187,services.exe,,WS-KTM-009,,False,,
4688,EVT-8B850PK5LM,2025-11-14 14:18:02.059,WS-PKR-002,GIBLBANK,Process created,A new process has been created: notepad.exe,user_025,GIBLBANK,user_025,GIBLBANK,,,notepad.exe,11252,explorer.exe,,WS-PKR-002,,False,,
4625,EVT-5YYSWZNQ6K,2025-11-14 14:46:33.749,SRV-SQL-02,GIBLBANK,Failed logon,An account failed to log on. Reason: Wrong password,user_037,GIBLBANK,user_037,GIBLBANK,3,Network,,35725,,10.10.1.19,SRV-SQL-02,Wrong password,False,,
5140,EVT-SSO2UFZZJR,2025-11-14 17:29:35.152,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_027,GIBLBANK,user_027,GIBLBANK,3,Network,System,27072,,,SRV-PROXY-01,,False,,
4672,EVT-30VLDV9C4K,2025-11-14 18:29:12.703,SRV-FILE-01,GIBLBANK,Special privileges assigned,Unexpected special privileges assigned to non-admin account.,user_035,GIBLBANK,user_035,GIBLBANK,3,Network,,48147,,,SRV-FILE-01,,True,PRIV_ESCALATION,T1068
4688,EVT-PYZFZJ29Y7,2025-11-14 22:37:58.972,WS-BTW-005,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,user_028,GIBLBANK,user_028,GIBLBANK,,,powershell.exe,4646,winword.exe,,WS-BTW-005,,False,,
5140,EVT-SP7QFQ9N04,2025-11-15 09:19:25.543,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,admin_01,GIBLBANK,admin_01,GIBLBANK,3,Network,System,10448,,,SRV-SQL-02,,False,,
4624,EVT-0PGXC0ILWU,2025-11-15 09:53:46.350,ATM-KTM-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_02,GIBLBANK,admin_02,GIBLBANK,10,RemoteInteractive,,32647,,10.10.1.11,ATM-KTM-001,,False,,
5140,EVT-EKXVTYZ934,2025-11-15 10:03:07.412,SRV-FILE-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Shared,user_010,GIBLBANK,user_010,GIBLBANK,3,Network,System,58168,,,SRV-FILE-01,,False,,
4688,EVT-YSLCJNIO8Z,2025-11-15 11:05:15.505,SRV-DC-01,GIBLBANK,Process created,A new process has been created: svchost.exe,user_027,GIBLBANK,user_027,GIBLBANK,,,svchost.exe,15566,explorer.exe,,SRV-DC-01,,False,,
4624,EVT-ZRNKWXFUHB,2025-11-15 16:47:52.259,WS-KTM-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,svc_antivirus,GIBLBANK,svc_antivirus,GIBLBANK,3,Network,,60834,,192.168.1.32,WS-KTM-003,,False,,
4720,EVT-A2MT4C46P9,2025-11-15 16:49:57.403,SRV-PROXY-01,GIBLBANK,User account created,A new user account was created: user_949,admin_01,GIBLBANK,user_949,GIBLBANK,,,,25861,,,SRV-PROXY-01,,False,,
4624,EVT-LNM2XQQ0VB,2025-11-16 08:32:26.327,WS-PKR-004,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_039,GIBLBANK,user_039,GIBLBANK,10,RemoteInteractive,,29711,,192.168.1.24,WS-PKR-004,,False,,
4688,EVT-KIGUVETYBG,2025-11-16 10:12:05.109,WS-KTM-013,GIBLBANK,Process created,A new process has been created: svchost.exe,swift_op2,GIBLBANK,swift_op2,GIBLBANK,,,svchost.exe,6101,svchost.exe,,WS-KTM-013,,False,,
5140,EVT-04IKOMWJBR,2025-11-16 12:10:28.049,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_010,GIBLBANK,user_010,GIBLBANK,3,Network,System,44979,,,SRV-SQL-02,,False,,
4625,EVT-43I465XZEA,2025-11-16 12:28:56.000,ATM-KTM-004,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,user_006,GIBLBANK,user_006,GIBLBANK,3,Network,,24290,,10.10.1.6,ATM-KTM-004,Unknown user,False,,
4624,EVT-ZKFPOGXP6O,2025-11-16 13:14:32.018,WS-PKR-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_014,GIBLBANK,user_014,GIBLBANK,10,RemoteInteractive,,51660,,192.168.1.18,WS-PKR-003,,False,,
4688,EVT-B4V8JQ2KX7,2025-11-16 15:04:34.588,SRV-FILE-01,GIBLBANK,Process created,A new process has been created: svchost.exe,user_036,GIBLBANK,user_036,GIBLBANK,,,svchost.exe,42859,svchost.exe,,SRV-FILE-01,,False,,
4624,EVT-ZBKVSCHV1Q,2025-11-16 15:23:55.492,SRV-DC-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,swift_op2,GIBLBANK,swift_op2,GIBLBANK,3,Network,,45518,,10.10.1.11,SRV-DC-01,,False,,
4624,EVT-4X3SUYBZE4,2025-11-16 16:29:57.338,WS-BTW-001,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_039,GIBLBANK,user_039,GIBLBANK,10,RemoteInteractive,,23140,,192.168.1.48,WS-BTW-001,,False,,
4625,EVT-YTSG1LL26W,2025-11-16 16:47:18.976,ATM-KTM-003,GIBLBANK,Failed logon,An account failed to log on. Reason: Account locked,atm_tech1,GIBLBANK,atm_tech1,GIBLBANK,3,Network,,28675,,192.168.1.32,ATM-KTM-003,Account locked,False,,
4624,EVT-IYQFY751YW,2025-11-16 17:00:25.696,WS-KTM-017,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,3,Network,,62045,,10.10.1.5,WS-KTM-017,,False,,
4625,EVT-PUWFBQ2SYY,2025-11-17 08:50:24.762,SWIFT-GW-03,GIBLBANK,Failed logon,An account failed to log on. Reason: Unknown user,svc_backup,GIBLBANK,svc_backup,GIBLBANK,3,Network,,18411,,192.168.1.18,SWIFT-GW-03,Unknown user,False,,
5140,EVT-9UPSRGI9P8,2025-11-17 09:15:04.821,SRV-PROXY-01,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-SQL-01\Backup,user_001,GIBLBANK,user_001,GIBLBANK,3,Network,System,36699,,,SRV-PROXY-01,,False,,
4624,EVT-HA16XAWELM,2025-11-17 10:57:20.240,ATM-KTM-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_027,GIBLBANK,user_027,GIBLBANK,10,RemoteInteractive,,20806,,192.168.1.10,ATM-KTM-005,,False,,
4688,EVT-FLB7WXRUM2,2025-11-17 12:00:04.670,WS-PKR-003,GIBLBANK,Process created,A new process has been created: explorer.exe,user_030,GIBLBANK,user_030,GIBLBANK,,,explorer.exe,21231,explorer.exe,,WS-PKR-003,,False,,
4624,EVT-WR8H22SN5Q,2025-11-17 15:21:40.035,SRV-APP-02,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_016,GIBLBANK,user_016,GIBLBANK,10,RemoteInteractive,,64310,,192.168.1.39,SRV-APP-02,,False,,
4624,EVT-IY1SY9LAAC,2025-11-17 15:49:37.388,SWIFT-GW-03,GIBLBANK,Successful logon,Service account logon.,svc_monitor,GIBLBANK,svc_monitor,GIBLBANK,5,Service,,27351,,,SWIFT-GW-03,,False,,
4624,EVT-9N1D6DZBC7,2025-11-17 16:38:29.105,SRV-DC-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,user_013,GIBLBANK,user_013,GIBLBANK,2,Interactive,,30094,,,SRV-DC-01,,False,,
4624,EVT-X6F973P1DJ,2025-11-17 22:02:36.227,SRV-DC-01,GIBLBANK,Successful logon,"Suspicious network logon — pass-the-hash indicator (Type 3, no password prompt).",admin_02,GIBLBANK,admin_02,GIBLBANK,3,Network,,38482,,192.168.1.31,SRV-DC-01,,True,PASS_THE_HASH,T1550.002
4688,EVT-5D3LCQXIPE,2025-11-18 08:38:21.048,WS-PKR-009,GIBLBANK,Process created,A new process has been created: explorer.exe,admin_02,GIBLBANK,admin_02,GIBLBANK,,,explorer.exe,55816,svchost.exe,,WS-PKR-009,,False,,
4648,EVT-139FDJKJWS,2025-11-18 10:25:30.283,SRV-APP-01,GIBLBANK,Explicit credential use,Explicit credentials used: svc_backup used credentials for admin_02.,svc_backup,GIBLBANK,admin_02,GIBLBANK,3,Network,,53910,,192.168.1.45,SRV-APP-01,,False,,
4698,EVT-972SBJHWNL,2025-11-18 10:50:08.468,WS-KTM-008,GIBLBANK,Scheduled task created,A scheduled task was created.,admin_01,GIBLBANK,admin_01,GIBLBANK,,,taskschd.msc,4532,,,WS-KTM-008,,False,,
4624,EVT-39ELLHLRSW,2025-11-18 11:04:46.634,WS-KTM-016,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_009,GIBLBANK,user_009,GIBLBANK,10,RemoteInteractive,,28297,,10.10.1.17,WS-KTM-016,,False,,
4624,EVT-TJ2T9O5A43,2025-11-18 12:32:32.631,WS-BTW-005,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,user_012,GIBLBANK,user_012,GIBLBANK,10,RemoteInteractive,,3266,,192.168.1.14,WS-BTW-005,,False,,
4688,EVT-4DI2KV00I3,2025-11-18 13:45:52.599,SRV-FILE-01,GIBLBANK,Process created,A new process has been created: explorer.exe,user_027,GIBLBANK,user_027,GIBLBANK,,,explorer.exe,19114,services.exe,,SRV-FILE-01,,False,,
4624,EVT-NQ85QZLVZY,2025-11-18 14:05:18.773,WS-PKR-008,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 2,swift_op1,GIBLBANK,swift_op1,GIBLBANK,2,Interactive,,46708,,,WS-PKR-008,,False,,
4624,EVT-9N44FBV46M,2025-11-18 15:46:11.795,SRV-DC-02,GIBLBANK,Successful logon,Network logon from workstation WS-KTM-014 to server — lateral movement.,user_035,GIBLBANK,user_035,GIBLBANK,3,Network,net.exe,38392,,192.168.1.15,SRV-DC-02,,False,,
4688,EVT-3M73HC9JYP,2025-11-18 15:48:52.996,WS-BTW-001,GIBLBANK,Process created,powershell.exe spawned by winword.exe — macro execution indicator.,svc_backup,GIBLBANK,svc_backup,GIBLBANK,,,powershell.exe,1574,winword.exe,,WS-BTW-001,,False,,
4624,EVT-700QNI7BS8,2025-11-18 15:51:31.670,SRV-FILE-01,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 10,admin_02,GIBLBANK,admin_02,GIBLBANK,10,RemoteInteractive,,55948,,192.168.1.16,SRV-FILE-01,,False,,
5140,EVT-236MKZRRK6,2025-11-18 15:51:45.029,SRV-SQL-02,GIBLBANK,Network share accessed,A network share object was accessed: \\SRV-FILE-01\Finance,user_024,GIBLBANK,user_024,GIBLBANK,3,Network,System,37460,,,SRV-SQL-02,,False,,
4624,EVT-8A78E9RIVH,2025-11-18 16:13:02.431,WS-BTW-003,GIBLBANK,Successful logon,An account was successfully logged on. Logon Type: 3,user_014,GIBLBANK,user_014,GIBLBANK,3,Network,,60373,,192.168.1.29,WS-BTW-003,,False,,
